15890366051589533-APPLE.mp4,15890366051589533-APPLE.npy
829137976268834-RESTLESS.mp4,829137976268834-RESTLESS.npy
0775235068012805-SAVE.mp4,0775235068012805-SAVE.npy
1196755518737711-RAISIN.mp4,1196755518737711-RAISIN.npy
6630693222384052-MUMMY.mp4,6630693222384052-MUMMY.npy
7099956866393793-JOURNEY.mp4,7099956866393793-JOURNEY.npy
6639616473927019-DISPATCH.mp4,6639616473927019-DISPATCH.npy
13588269646807016-DEDICATE 2.mp4,13588269646807016-DEDICATE 2.npy
919873336324361-PLATFORM.mp4,919873336324361-PLATFORM.npy
52543825467567-CALCULATOR.mp4,52543825467567-CALCULATOR.npy
7175711588806997-CROWN.mp4,7175711588806997-CROWN.npy
7680904477675172-SYSTEM.mp4,7680904477675172-SYSTEM.npy
5144008799368889-INSTEAD.mp4,5144008799368889-INSTEAD.npy
4284243642405592-SHOOTING.mp4,4284243642405592-SHOOTING.npy
6082632730731057-LAST WEEK.mp4,6082632730731057-LAST WEEK.npy
3394575475252346-EDIT 2.mp4,3394575475252346-EDIT 2.npy
02196791254824615-RETRIEVE.mp4,02196791254824615-RETRIEVE.npy
16118558370549074-MAD.mp4,16118558370549074-MAD.npy
07860967973303601-HAIRDRESSER.mp4,07860967973303601-HAIRDRESSER.npy
9446009950889636-COMMUTE.mp4,9446009950889636-COMMUTE.npy
9799568531514251-I LOVE_YOU.mp4,9799568531514251-I LOVE_YOU.npy
9083457961656705-BEND.mp4,9083457961656705-BEND.npy
44682874068035594-AVERAGE.mp4,44682874068035594-AVERAGE.npy
5497496948635421-IMPRESS.mp4,5497496948635421-IMPRESS.npy
5356202907937186-VOLUNTEER.mp4,5356202907937186-VOLUNTEER.npy
9415645816202254-OIL.mp4,9415645816202254-OIL.npy
7782568974299482-STAY.mp4,7782568974299482-STAY.npy
6081708274711977-VANISH.mp4,6081708274711977-VANISH.npy
8361130490177107-RIVER 2.mp4,8361130490177107-RIVER 2.npy
22695772680406257-LUCK.mp4,22695772680406257-LUCK.npy
8381604433068235-HUNDRED.mp4,8381604433068235-HUNDRED.npy
005364384592420501-NO BIG_DEAL.mp4,005364384592420501-NO BIG_DEAL.npy
8031051338831652-NECK.mp4,8031051338831652-NECK.npy
5209603615565848-CLOSE DOOR.mp4,5209603615565848-CLOSE DOOR.npy
821470207302442-ALL OVER_BODY.mp4,821470207302442-ALL OVER_BODY.npy
23259019361539024-AXE.mp4,23259019361539024-AXE.npy
8684325689068684-HEAP.mp4,8684325689068684-HEAP.npy
6369072050593674-DONT CARE.mp4,6369072050593674-DONT CARE.npy
9771209978268554-ACQUIRE.mp4,9771209978268554-ACQUIRE.npy
7582493491167464-CULTURE.mp4,7582493491167464-CULTURE.npy
5471980385446256-SHAME ON_YOU.mp4,5471980385446256-SHAME ON_YOU.npy
2784079286301293-NAKED.mp4,2784079286301293-NAKED.npy
6069152103874316-BURP.mp4,6069152103874316-BURP.npy
34825289241265267-TOPIC.mp4,34825289241265267-TOPIC.npy
6251238689507794-STORY 2.mp4,6251238689507794-STORY 2.npy
33051659007651724-MANAGE.mp4,33051659007651724-MANAGE.npy
6208931483634255-PROFOUNDLY DEAF.mp4,6208931483634255-PROFOUNDLY DEAF.npy
6570366298357497-WHY NOT.mp4,6570366298357497-WHY NOT.npy
5024114977669767-READY.mp4,5024114977669767-READY.npy
03847608609403408-CASUAL.mp4,03847608609403408-CASUAL.npy
3317802933195262-AT.mp4,3317802933195262-AT.npy
4716966504229616-BABYSITTER.mp4,4716966504229616-BABYSITTER.npy
32994792197289424-WIND.mp4,32994792197289424-WIND.npy
7486439188211713-LAW.mp4,7486439188211713-LAW.npy
15690235417371645-SCRATCH.mp4,15690235417371645-SCRATCH.npy
9192433825790318-PRIORITY.mp4,9192433825790318-PRIORITY.npy
15891432976034037-KITTEN.mp4,15891432976034037-KITTEN.npy
6504509017943372-INTERVENE.mp4,6504509017943372-INTERVENE.npy
5046513345878563-TAKE NOTES.mp4,5046513345878563-TAKE NOTES.npy
7684117753801394-DOG 4.mp4,7684117753801394-DOG 4.npy
2011296854679372-HOE.mp4,2011296854679372-HOE.npy
6842521596143929-YOYO.mp4,6842521596143929-YOYO.npy
2484736409109669-COMPLAIN.mp4,2484736409109669-COMPLAIN.npy
6347107164353298-WELCOME.mp4,6347107164353298-WELCOME.npy
7432170200422827-TRUCK 2.mp4,7432170200422827-TRUCK 2.npy
814702665684711-TWINS 2.mp4,814702665684711-TWINS 2.npy
5796018945307584-PERIOD.mp4,5796018945307584-PERIOD.npy
28215061966116495-TAKE OFF 2.mp4,28215061966116495-TAKE OFF 2.npy
9404433766744744-GO THROUGH.mp4,9404433766744744-GO THROUGH.npy
6544671611717214-SEAL.mp4,6544671611717214-SEAL.npy
5310012372173905-SITUATION.mp4,5310012372173905-SITUATION.npy
8838800216414398-INSTAGRAM.mp4,8838800216414398-INSTAGRAM.npy
6329526382438566-ORGANIZATION.mp4,6329526382438566-ORGANIZATION.npy
6825257083082743-MAGNIFY 1.mp4,6825257083082743-MAGNIFY 1.npy
7360363070161835-VEST.mp4,7360363070161835-VEST.npy
09866915021723477-OPINION 2.mp4,09866915021723477-OPINION 2.npy
17930487034017317-WALK 2.mp4,17930487034017317-WALK 2.npy
32193537384897364-PERSUADE.mp4,32193537384897364-PERSUADE.npy
06625583844428329-CONFIDENTIAL.mp4,06625583844428329-CONFIDENTIAL.npy
6445017781455382-DONKEY.mp4,6445017781455382-DONKEY.npy
6123206049210652-RETIRE.mp4,6123206049210652-RETIRE.npy
37065727406543014-SKILL.mp4,37065727406543014-SKILL.npy
365521620310868-LEFT.mp4,365521620310868-LEFT.npy
40724689146130344-SCREWDRIVER 3.mp4,40724689146130344-SCREWDRIVER 3.npy
023360413849071726-SCULPT.mp4,023360413849071726-SCULPT.npy
7616017391353715-FANTASY.mp4,7616017391353715-FANTASY.npy
8319292540100467-CLASH.mp4,8319292540100467-CLASH.npy
8855248507178961-ENERGY.mp4,8855248507178961-ENERGY.npy
043701678283606826-ANALYZE.mp4,043701678283606826-ANALYZE.npy
5427933817106947-POP 2.mp4,5427933817106947-POP 2.npy
7851796722394333-VALLEY.mp4,7851796722394333-VALLEY.npy
4120960645930196-SQUARE IDIOT.mp4,4120960645930196-SQUARE IDIOT.npy
9828699427141807-FOND.mp4,9828699427141807-FOND.npy
2895132135986196-VISITOR.mp4,2895132135986196-VISITOR.npy
07985178853053876-SPILL 2.mp4,07985178853053876-SPILL 2.npy
7749564520167835-SOFA.mp4,7749564520167835-SOFA.npy
2677616732303967-HEAR 2.mp4,2677616732303967-HEAR 2.npy
1789513413291941-SKATEBOARDING 2.mp4,1789513413291941-SKATEBOARDING 2.npy
8146811480950145-GOING THROUGH_A_HARD_TIME.mp4,8146811480950145-GOING THROUGH_A_HARD_TIME.npy
9183223213895231-POUR 2.mp4,9183223213895231-POUR 2.npy
23905280703268517-YAWN 4.mp4,23905280703268517-YAWN 4.npy
30228091684040814-DINNER 2.mp4,30228091684040814-DINNER 2.npy
30726594550393305-CANCER 2.mp4,30726594550393305-CANCER 2.npy
6697939746740096-HUMMINGBIRD.mp4,6697939746740096-HUMMINGBIRD.npy
9581408446452566-WHITE PERSON.mp4,9581408446452566-WHITE PERSON.npy
3781129784696893-STAY AWAKE_24HRS.mp4,3781129784696893-STAY AWAKE_24HRS.npy
7285104818687032-BAG 2.mp4,7285104818687032-BAG 2.npy
9575163903120842-NONSENSE.mp4,9575163903120842-NONSENSE.npy
16743819599580467-NETWORK.mp4,16743819599580467-NETWORK.npy
3867625228105456-DECORATE 2.mp4,3867625228105456-DECORATE 2.npy
49570070972691926-BITE.mp4,49570070972691926-BITE.npy
3274731476422379-QUALITY.mp4,3274731476422379-QUALITY.npy
7445493682940967-SERVE 2.mp4,7445493682940967-SERVE 2.npy
011209496542357256-SHOUT.mp4,011209496542357256-SHOUT.npy
1640602187111031-OPEN.mp4,1640602187111031-OPEN.npy
7540220861969955-COMMENT.mp4,7540220861969955-COMMENT.npy
3884261966618716-CORN 3.mp4,3884261966618716-CORN 3.npy
17769328665843687-DEAF SCHOOL.mp4,17769328665843687-DEAF SCHOOL.npy
9456076002069427-ROAR 2.mp4,9456076002069427-ROAR 2.npy
06113505109266426-MIDDLE.mp4,06113505109266426-MIDDLE.npy
9428434119682232-INCH.mp4,9428434119682232-INCH.npy
6384780635044998-KISS FIST.mp4,6384780635044998-KISS FIST.npy
31731658007876784-SKATEBOARDING 3.mp4,31731658007876784-SKATEBOARDING 3.npy
48280740850832826-SIDE.mp4,48280740850832826-SIDE.npy
5144173308735369-LICENSE.mp4,5144173308735369-LICENSE.npy
8340904483367395-LEAGUE.mp4,8340904483367395-LEAGUE.npy
26983502266268555-DOCTOR 2.mp4,26983502266268555-DOCTOR 2.npy
8231928520134315-SKI-CA.mp4,8231928520134315-SKI-CA.npy
1980092592142091-SWEETHEART.mp4,1980092592142091-SWEETHEART.npy
26290817073408257-TEAR RIP_2.mp4,26290817073408257-TEAR RIP_2.npy
29800202356628813-ALIGN.mp4,29800202356628813-ALIGN.npy
3153736639574176-SPACESHIP.mp4,3153736639574176-SPACESHIP.npy
0845564004294177-MAGNET 2.mp4,0845564004294177-MAGNET 2.npy
38804021744955164-PEG 2.mp4,38804021744955164-PEG 2.npy
9027212901779123-TEENAGER.mp4,9027212901779123-TEENAGER.npy
2824626887957653-PUMPKIN.mp4,2824626887957653-PUMPKIN.npy
16219248266188369-ATTITUDE.mp4,16219248266188369-ATTITUDE.npy
39212644677166186-LAMP 2.mp4,39212644677166186-LAMP 2.npy
07987900354948141-STACK 4.mp4,07987900354948141-STACK 4.npy
5569397642412703-STRAWBERRY 3.mp4,5569397642412703-STRAWBERRY 3.npy
15745423342677212-ADDICT.mp4,15745423342677212-ADDICT.npy
46196693677316447-MODEL 1.mp4,46196693677316447-MODEL 1.npy
4271131818661935-FOURTH.mp4,4271131818661935-FOURTH.npy
4061219113685801-STING.mp4,4061219113685801-STING.npy
1514688496716594-KANGAROO 2.mp4,1514688496716594-KANGAROO 2.npy
6345603723509232-FROWN 2.mp4,6345603723509232-FROWN 2.npy
8785722519153694-PISSED OFF.mp4,8785722519153694-PISSED OFF.npy
9170009069213523-POOP.mp4,9170009069213523-POOP.npy
37252518948294266-WRISTWATCH 3.mp4,37252518948294266-WRISTWATCH 3.npy
3124290850641809-GUN 3.mp4,3124290850641809-GUN 3.npy
9534634433737508-RECENT.mp4,9534634433737508-RECENT.npy
7849063678619892-FEEDBACK.mp4,7849063678619892-FEEDBACK.npy
5901428126489559-LOSE GAME.mp4,5901428126489559-LOSE GAME.npy
07903121784431888-LOST.mp4,07903121784431888-LOST.npy
3827306090663467-1 DOLLAR.mp4,3827306090663467-1 DOLLAR.npy
18638932578743939-PINEAPPLE 5.mp4,18638932578743939-PINEAPPLE 5.npy
013573733301328161-PUNISH.mp4,013573733301328161-PUNISH.npy
37087776803806416-MIND TURNED.mp4,37087776803806416-MIND TURNED.npy
1441241900810446-ERASE 3.mp4,1441241900810446-ERASE 3.npy
2163686829820346-GLASS 2.mp4,2163686829820346-GLASS 2.npy
7118821842523717-LOAD 2.mp4,7118821842523717-LOAD 2.npy
8419725039169925-HARD OF_HEARING.mp4,8419725039169925-HARD OF_HEARING.npy
7600275658240934-TRIP 1.mp4,7600275658240934-TRIP 1.npy
7114744192932894-REGULAR.mp4,7114744192932894-REGULAR.npy
8956546037492372-WASH MACHINE.mp4,8956546037492372-WASH MACHINE.npy
12076888894816662-FEED 2.mp4,12076888894816662-FEED 2.npy
08577640800341846-WINDMILL 3.mp4,08577640800341846-WINDMILL 3.npy
5168047822666835-EITHER.mp4,5168047822666835-EITHER.npy
5911563811912051-BRAINSTORM.mp4,5911563811912051-BRAINSTORM.npy
6040435627159069-LOCK 3.mp4,6040435627159069-LOCK 3.npy
7261719151484372-SOMERSAULT.mp4,7261719151484372-SOMERSAULT.npy
5203378966214391-SHOUT 2.mp4,5203378966214391-SHOUT 2.npy
6549934783678053-INEPT.mp4,6549934783678053-INEPT.npy
9703780728480804-WHOLE.mp4,9703780728480804-WHOLE.npy
7258817981119479-SUPERIOR.mp4,7258817981119479-SUPERIOR.npy
3881518544213005-SAME SAME.mp4,3881518544213005-SAME SAME.npy
6520533922923708-JUMP.mp4,6520533922923708-JUMP.npy
04427024992701689-FOOL.mp4,04427024992701689-FOOL.npy
43429257597637494-FLASHLIGHT 1.mp4,43429257597637494-FLASHLIGHT 1.npy
6882744404564145-POP 3.mp4,6882744404564145-POP 3.npy
7730295007259882-FAST.mp4,7730295007259882-FAST.npy
8756807143676495-BED 2.mp4,8756807143676495-BED 2.npy
6114984231465843-JEWISH.mp4,6114984231465843-JEWISH.npy
9343148537990218-BARK 2.mp4,9343148537990218-BARK 2.npy
894541443362882-GUN 2.mp4,894541443362882-GUN 2.npy
32364815544878356-TAIL 2.mp4,32364815544878356-TAIL 2.npy
60354795683664-THINK CHIN.mp4,60354795683664-THINK CHIN.npy
08500703683856536-MONEY 2.mp4,08500703683856536-MONEY 2.npy
6461183177504188-REMEMBER.mp4,6461183177504188-REMEMBER.npy
5211790905432687-SEE.mp4,5211790905432687-SEE.npy
20413877836308747-OFF THE_POINT.mp4,20413877836308747-OFF THE_POINT.npy
9339911758982233-STUPID 2.mp4,9339911758982233-STUPID 2.npy
046607016156802406-THINK PONDER.mp4,046607016156802406-THINK PONDER.npy
8347598608932822-BLUE.mp4,8347598608932822-BLUE.npy
4809493084833969-LIST.mp4,4809493084833969-LIST.npy
14400875237227284-MASCARA.mp4,14400875237227284-MASCARA.npy
10380625925182119-SWEEP.mp4,10380625925182119-SWEEP.npy
10695535522197197-NEVER.mp4,10695535522197197-NEVER.npy
02559766093604887-PITY.mp4,02559766093604887-PITY.npy
8165847366676886-WEATHER.mp4,8165847366676886-WEATHER.npy
06513639632451951-PRESIDENT.mp4,06513639632451951-PRESIDENT.npy
8996492207137692-CHINA.mp4,8996492207137692-CHINA.npy
5090828885452032-SNOB.mp4,5090828885452032-SNOB.npy
20200276891821511-REST.mp4,20200276891821511-REST.npy
3483815703202029-MEAN.mp4,3483815703202029-MEAN.npy
7465300995514477-SWALLOW.mp4,7465300995514477-SWALLOW.npy
9758964674855206-LECTURE.mp4,9758964674855206-LECTURE.npy
8966671389309764-NUMBERS.mp4,8966671389309764-NUMBERS.npy
2742103896739323-SUN.mp4,2742103896739323-SUN.npy
08492990144159429-PRACTICE.mp4,08492990144159429-PRACTICE.npy
09644717851389961-AUDITORIUM.mp4,09644717851389961-AUDITORIUM.npy
9597576920678319-SOON.mp4,9597576920678319-SOON.npy
06588322741406905-ARREST.mp4,06588322741406905-ARREST.npy
005343418883281048-ONLY ONE.mp4,005343418883281048-ONLY ONE.npy
714657544656933-DIFFERENT.mp4,714657544656933-DIFFERENT.npy
6755976526839831-SNORKEL.mp4,6755976526839831-SNORKEL.npy
38251755651010666-SENATE.mp4,38251755651010666-SENATE.npy
2785856190482592-SPAIN.mp4,2785856190482592-SPAIN.npy
028930311160020095-HARMONICA.mp4,028930311160020095-HARMONICA.npy
16981238996021597-PLAYERS.mp4,16981238996021597-PLAYERS.npy
44981076010865495-SOCIALIZE.mp4,44981076010865495-SOCIALIZE.npy
667710966113878-ACCESS.mp4,667710966113878-ACCESS.npy
822215188973956-A LITTLE BIT.mp4,822215188973956-A LITTLE BIT.npy
8063772484965661-WELCOME 2.mp4,8063772484965661-WELCOME 2.npy
7664405250227178-GONE.mp4,7664405250227178-GONE.npy
6566223285591082-ADMIT.mp4,6566223285591082-ADMIT.npy
34242372041218605-BRAINWASH.mp4,34242372041218605-BRAINWASH.npy
07517588999916769-POLICY.mp4,07517588999916769-POLICY.npy
5446320485680822-TUESDAY.mp4,5446320485680822-TUESDAY.npy
35037739156088255-BLOW.mp4,35037739156088255-BLOW.npy
6156301161942594-NEAR.mp4,6156301161942594-NEAR.npy
8702489292382782-DOUBLE.mp4,8702489292382782-DOUBLE.npy
794131762797117-RESIGN.mp4,794131762797117-RESIGN.npy
6837881821080738-UPSET.mp4,6837881821080738-UPSET.npy
7171047580080174-ASTRONAUT.mp4,7171047580080174-ASTRONAUT.npy
4930575319760342-PARAGRAPH.mp4,4930575319760342-PARAGRAPH.npy
37541303461307796-EYEGLASSES.mp4,37541303461307796-EYEGLASSES.npy
8759386715285113-SHIRT.mp4,8759386715285113-SHIRT.npy
4039542574570403-PAPER.mp4,4039542574570403-PAPER.npy
7299815399995921-POLICEMAN.mp4,7299815399995921-POLICEMAN.npy
9966590039094054-WOLF.mp4,9966590039094054-WOLF.npy
30937684665810283-PIE.mp4,30937684665810283-PIE.npy
9457629141546264-TURTLE.mp4,9457629141546264-TURTLE.npy
5202259404374956-STREET.mp4,5202259404374956-STREET.npy
11729583403650357-WANDER.mp4,11729583403650357-WANDER.npy
5471170729843933-READ.mp4,5471170729843933-READ.npy
10968543136315967-SURF.mp4,10968543136315967-SURF.npy
4098214971081411-MARRY.mp4,4098214971081411-MARRY.npy
5081018175493035-IMAGINE 2.mp4,5081018175493035-IMAGINE 2.npy
014609841348842911-CURTSEY 2.mp4,014609841348842911-CURTSEY 2.npy
8505276318179824-HAIRDRYER 2.mp4,8505276318179824-HAIRDRYER 2.npy
32811905779030304-PICK 2.mp4,32811905779030304-PICK 2.npy
958969630233941-MAGNIFY 2.mp4,958969630233941-MAGNIFY 2.npy
3063515898028595-SCOOP.mp4,3063515898028595-SCOOP.npy
2866465410050849-CHRISTMAS 2.mp4,2866465410050849-CHRISTMAS 2.npy
25683023451025644-UNDERGRADUATE.mp4,25683023451025644-UNDERGRADUATE.npy
7363444696698387-STAMP.mp4,7363444696698387-STAMP.npy
9690973011351132-HONOR.mp4,9690973011351132-HONOR.npy
9851248029358928-ASSEMBLY.mp4,9851248029358928-ASSEMBLY.npy
08870380386555654-STOP.mp4,08870380386555654-STOP.npy
264906317628931-STRAWBERRY 4.mp4,264906317628931-STRAWBERRY 4.npy
08383556189354202-SNOWBOARD.mp4,08383556189354202-SNOWBOARD.npy
7531986680886995-TIE UP_2.mp4,7531986680886995-TIE UP_2.npy
6356619477413434-PARACHUTE 3.mp4,6356619477413434-PARACHUTE 3.npy
7011598823058554-MAGNET 4.mp4,7011598823058554-MAGNET 4.npy
584822108858585-KNITTING 2.mp4,584822108858585-KNITTING 2.npy
949117267359721-PROTECTION.mp4,949117267359721-PROTECTION.npy
006220024505852351-CRY 3.mp4,006220024505852351-CRY 3.npy
7638419702469323-DRILL.mp4,7638419702469323-DRILL.npy
4566566561601759-BUCKLE 1.mp4,4566566561601759-BUCKLE 1.npy
2371651149071159-METAPHOR.mp4,2371651149071159-METAPHOR.npy
012922765498682542-ITALY.mp4,012922765498682542-ITALY.npy
1923893995139092-FOLD 2.mp4,1923893995139092-FOLD 2.npy
7790445504539254-BATTERY.mp4,7790445504539254-BATTERY.npy
5338341147221657-THINK.mp4,5338341147221657-THINK.npy
7086299791878878-RHINO.mp4,7086299791878878-RHINO.npy
23859441257014158-PLOW 2.mp4,23859441257014158-PLOW 2.npy
45633356354474763-BEARD.mp4,45633356354474763-BEARD.npy
27656392444490496-PANTS 2.mp4,27656392444490496-PANTS 2.npy
9045149366506942-SCARF 4.mp4,9045149366506942-SCARF 4.npy
00889047157931877-YAWN 3.mp4,00889047157931877-YAWN 3.npy
009129075128726294-DENTIST 2.mp4,009129075128726294-DENTIST 2.npy
14454842011487035-WINE.mp4,14454842011487035-WINE.npy
5428194870230012-OWN.mp4,5428194870230012-OWN.npy
3161548976113897-SMALL.mp4,3161548976113897-SMALL.npy
28071453666116297-JAPAN.mp4,28071453666116297-JAPAN.npy
15388801471497082-LOSE.mp4,15388801471497082-LOSE.npy
7439680487344291-WRISTWATCH 2.mp4,7439680487344291-WRISTWATCH 2.npy
7883412863929615-INTRODUCE.mp4,7883412863929615-INTRODUCE.npy
4127900503324835-MEDITATE 2.mp4,4127900503324835-MEDITATE 2.npy
4822043291469258-SHINY.mp4,4822043291469258-SHINY.npy
20017320693273666-MAIL.mp4,20017320693273666-MAIL.npy
952088279875275-HELMET.mp4,952088279875275-HELMET.npy
11207838362653066-DROWN 4.mp4,11207838362653066-DROWN 4.npy
8861774348892111-BOTTLE.mp4,8861774348892111-BOTTLE.npy
0442385930480762-KANGAROO.mp4,0442385930480762-KANGAROO.npy
14539969690897792-ERASE 5.mp4,14539969690897792-ERASE 5.npy
9619244676788752-WINK.mp4,9619244676788752-WINK.npy
7973536758685695-CANDY 2.mp4,7973536758685695-CANDY 2.npy
02887014089836204-CASTLE 4.mp4,02887014089836204-CASTLE 4.npy
5588831892081658-BRAIDS.mp4,5588831892081658-BRAIDS.npy
803869034509022-STEAL.mp4,803869034509022-STEAL.npy
8269519383771224-BEHAVIOR.mp4,8269519383771224-BEHAVIOR.npy
1532464203763655-WHAT 2.mp4,1532464203763655-WHAT 2.npy
9882348647901988-CATEGORY.mp4,9882348647901988-CATEGORY.npy
46036430955804875-FEW.mp4,46036430955804875-FEW.npy
8922025005435783-RAKE.mp4,8922025005435783-RAKE.npy
2643825300564746-ZERO.mp4,2643825300564746-ZERO.npy
1806034638715357-CLEFTCHIN.mp4,1806034638715357-CLEFTCHIN.npy
8758031101560817-STEP.mp4,8758031101560817-STEP.npy
6582550912371123-IGNORE.mp4,6582550912371123-IGNORE.npy
4096359017048954-EARRING.mp4,4096359017048954-EARRING.npy
7979677332755217-FASCINATED.mp4,7979677332755217-FASCINATED.npy
630073760399932-MISUNDERSTAND.mp4,630073760399932-MISUNDERSTAND.npy
33391605704260674-HOLD TOGETHER.mp4,33391605704260674-HOLD TOGETHER.npy
24064452267033465-COME OUT.mp4,24064452267033465-COME OUT.npy
6509337257943797-VACUUM.mp4,6509337257943797-VACUUM.npy
7097093078278027-MISCHIEVOUS.mp4,7097093078278027-MISCHIEVOUS.npy
941681332642095-COUNTRY.mp4,941681332642095-COUNTRY.npy
9658574412975724-HOSE.mp4,9658574412975724-HOSE.npy
7042916195414664-GRASP.mp4,7042916195414664-GRASP.npy
21873721670157575-THROW AWAY.mp4,21873721670157575-THROW AWAY.npy
39081440676355306-COME.mp4,39081440676355306-COME.npy
6437782706875341-PRAYER.mp4,6437782706875341-PRAYER.npy
13208623282049303-YELLOW.mp4,13208623282049303-YELLOW.npy
49076375253453164-WRITE.mp4,49076375253453164-WRITE.npy
5127788844000687-SCRUB.mp4,5127788844000687-SCRUB.npy
83004477178377-BLOND.mp4,83004477178377-BLOND.npy
31250973417926087-WAND.mp4,31250973417926087-WAND.npy
3717290400941915-DONT KNOW.mp4,3717290400941915-DONT KNOW.npy
8487108572959863-LIGHTS ON.mp4,8487108572959863-LIGHTS ON.npy
5712222581205462-MECHANIC 2.mp4,5712222581205462-MECHANIC 2.npy
5888109527080352-REQUEST.mp4,5888109527080352-REQUEST.npy
9697891599934905-BACHELOR.mp4,9697891599934905-BACHELOR.npy
3194928264017409-GRIEVE.mp4,3194928264017409-GRIEVE.npy
7880594708950872-PUT IN_BACK_MIND.mp4,7880594708950872-PUT IN_BACK_MIND.npy
9530093713706034-BERRY.mp4,9530093713706034-BERRY.npy
32881676555256245-SEND.mp4,32881676555256245-SEND.npy
9299110802663637-CROCODILE.mp4,9299110802663637-CROCODILE.npy
41100355307213277-LUCKY.mp4,41100355307213277-LUCKY.npy
8224594813791115-ALONE.mp4,8224594813791115-ALONE.npy
6424094358424701-DENY.mp4,6424094358424701-DENY.npy
2141868338580344-THINK OVER.mp4,2141868338580344-THINK OVER.npy
03785656716165131-LIGHTNING.mp4,03785656716165131-LIGHTNING.npy
47825461559993454-AXE 2.mp4,47825461559993454-AXE 2.npy
6645426800295551-FOREVER 2.mp4,6645426800295551-FOREVER 2.npy
7536792024359056-LEARN LESSON.mp4,7536792024359056-LEARN LESSON.npy
9648437167288393-WHAT 1.mp4,9648437167288393-WHAT 1.npy
2884856504523816-GAY.mp4,2884856504523816-GAY.npy
25651015158416435-PRIEST.mp4,25651015158416435-PRIEST.npy
09013507899732631-SUMMARIZE.mp4,09013507899732631-SUMMARIZE.npy
8319876600338694-FROG.mp4,8319876600338694-FROG.npy
08102839845500709-WINDOW OPEN.mp4,08102839845500709-WINDOW OPEN.npy
963425609949699-SPECIFIC.mp4,963425609949699-SPECIFIC.npy
38959203938228004-TAKE PILL.mp4,38959203938228004-TAKE PILL.npy
3342249308838232-SNOWSUIT.mp4,3342249308838232-SNOWSUIT.npy
8805093244785585-BUY.mp4,8805093244785585-BUY.npy
6642997903737804-FORBID.mp4,6642997903737804-FORBID.npy
2865723060748002-DARK 2.mp4,2865723060748002-DARK 2.npy
6303885850989739-CAMCORDER.mp4,6303885850989739-CAMCORDER.npy
3961242966949228-HALL.mp4,3961242966949228-HALL.npy
647611969967389-GRAB.mp4,647611969967389-GRAB.npy
7296312962221312-FORK.mp4,7296312962221312-FORK.npy
36788653412276084-RUSH.mp4,36788653412276084-RUSH.npy
